Indicator,Year,Geography,FIPS,Age Group,Cases,Rate per 100000
Tuberculosis,2016,Arizona,4,0-4,0,0
Tuberculosis,2016,Arizona,4,5-14,3,0.3
Tuberculosis,2016,Arizona,4,15-24,24,2.5
Tuberculosis,2016,Arizona,4,25-34,40,4.2
Tuberculosis,2016,Arizona,4,35-44,26,3.1
Tuberculosis,2016,Arizona,4,45-54,21,2.5
Tuberculosis,2016,Arizona,4,55-64,21,2.5
Tuberculosis,2016,Arizona,4,65+,53,4.6
Tuberculosis,2017,Arizona,4,0-4,8,1.8
Tuberculosis,2017,Arizona,4,5-14,7,0.8
Tuberculosis,2017,Arizona,4,15-24,28,2.9
Tuberculosis,2017,Arizona,4,25-34,39,4
Tuberculosis,2017,Arizona,4,35-44,18,2.1
Tuberculosis,2017,Arizona,4,45-54,27,3.2
Tuberculosis,2017,Arizona,4,55-64,24,2.8
Tuberculosis,2017,Arizona,4,65+,37,3.1
Tuberculosis,2018,Arizona,4,0-4,1,0.2
Tuberculosis,2018,Arizona,4,5-14,5,0.5
Tuberculosis,2018,Arizona,4,15-24,25,2.6
Tuberculosis,2018,Arizona,4,25-34,45,4.6
Tuberculosis,2018,Arizona,4,35-44,25,2.8
Tuberculosis,2018,Arizona,4,45-54,11,1.3
Tuberculosis,2018,Arizona,4,55-64,19,2.2
Tuberculosis,2018,Arizona,4,65+,47,3.7
Tuberculosis,2019,Arizona,4,0-4,12,2.8
Tuberculosis,2019,Arizona,4,5-14,1,0.1
Tuberculosis,2019,Arizona,4,15-24,24,2.5
Tuberculosis,2019,Arizona,4,25-34,30,3
Tuberculosis,2019,Arizona,4,35-44,32,3.6
Tuberculosis,2019,Arizona,4,45-54,15,1.8
Tuberculosis,2019,Arizona,4,55-64,21,2.4
Tuberculosis,2019,Arizona,4,65+,48,3.6
Tuberculosis,2020 (COVID-19 Pandemic),Arizona,4,0-4,4,1
Tuberculosis,2020 (COVID-19 Pandemic),Arizona,4,5-14,4,0.4
Tuberculosis,2020 (COVID-19 Pandemic),Arizona,4,15-24,12,1.2
Tuberculosis,2020 (COVID-19 Pandemic),Arizona,4,25-34,15,1.5
Tuberculosis,2020 (COVID-19 Pandemic),Arizona,4,35-44,21,2.4
Tuberculosis,2020 (COVID-19 Pandemic),Arizona,4,45-54,21,2.5
Tuberculosis,2020 (COVID-19 Pandemic),Arizona,4,55-64,24,2.8
Tuberculosis,2020 (COVID-19 Pandemic),Arizona,4,65+,35,2.7
Tuberculosis,2021,Arizona,4,0-4,7,1.8
Tuberculosis,2021,Arizona,4,5-14,4,0.4
Tuberculosis,2021,Arizona,4,15-24,8,0.8
Tuberculosis,2021,Arizona,4,25-34,26,2.6
Tuberculosis,2021,Arizona,4,35-44,13,1.4
Tuberculosis,2021,Arizona,4,45-54,20,2.4
Tuberculosis,2021,Arizona,4,55-64,21,2.4
Tuberculosis,2021,Arizona,4,65+,30,2.2
Tuberculosis,2022,Arizona,4,0-4,6,1.5
Tuberculosis,2022,Arizona,4,5-14,4,0.4
Tuberculosis,2022,Arizona,4,15-24,22,2.2
Tuberculosis,2022,Arizona,4,25-34,27,2.7
Tuberculosis,2022,Arizona,4,35-44,31,3.3
Tuberculosis,2022,Arizona,4,45-54,19,2.2
Tuberculosis,2022,Arizona,4,55-64,18,2.1
Tuberculosis,2022,Arizona,4,65+,27,2
Tuberculosis,2000,Arkansas,5,0-4,9,5
Tuberculosis,2000,Arkansas,5,5-14,16,4.2
Tuberculosis,2000,Arkansas,5,15-24,20,5.2
Tuberculosis,2000,Arkansas,5,25-34,17,4.8
Tuberculosis,2000,Arkansas,5,35-44,24,6
Tuberculosis,2000,Arkansas,5,45-54,24,6.8
Tuberculosis,2000,Arkansas,5,55-64,20,7.7
Tuberculosis,2000,Arkansas,5,65+,69,18.4
Tuberculosis,2001,Arkansas,5,0-4,5,2.7
Tuberculosis,2001,Arkansas,5,5-14,5,1.3
Tuberculosis,2001,Arkansas,5,15-24,14,3.6
Tuberculosis,2001,Arkansas,5,25-34,11,3.2
Tuberculosis,2001,Arkansas,5,35-44,28,7.1
Tuberculosis,2001,Arkansas,5,45-54,26,7.2
Tuberculosis,2001,Arkansas,5,55-64,21,8
Tuberculosis,2001,Arkansas,5,65+,52,13.9
Tuberculosis,2002,Arkansas,5,0-4,7,3.8
Tuberculosis,2002,Arkansas,5,5-14,3,0.8
Tuberculosis,2002,Arkansas,5,15-24,9,2.3
Tuberculosis,2002,Arkansas,5,25-34,13,3.7
Tuberculosis,2002,Arkansas,5,35-44,22,5.7
Tuberculosis,2002,Arkansas,5,45-54,21,5.7
Tuberculosis,2002,Arkansas,5,55-64,13,4.7
Tuberculosis,2002,Arkansas,5,65+,48,12.8
Tuberculosis,2003,Arkansas,5,0-4,5,2.7
Tuberculosis,2003,Arkansas,5,5-14,3,0.8
Tuberculosis,2003,Arkansas,5,15-24,6,1.5
Tuberculosis,2003,Arkansas,5,25-34,15,4.3
Tuberculosis,2003,Arkansas,5,35-44,17,4.4
Tuberculosis,2003,Arkansas,5,45-54,22,5.9
Tuberculosis,2003,Arkansas,5,55-64,17,5.9
Tuberculosis,2003,Arkansas,5,65+,43,11.4
Tuberculosis,2004,Arkansas,5,0-4,2,1.1
Tuberculosis,2004,Arkansas,5,5-14,9,2.4
Tuberculosis,2004,Arkansas,5,15-24,19,4.8
Tuberculosis,2004,Arkansas,5,25-34,15,4.2
Tuberculosis,2004,Arkansas,5,35-44,15,3.9
Tuberculosis,2004,Arkansas,5,45-54,19,5.1
Tuberculosis,2004,Arkansas,5,55-64,14,4.7
Tuberculosis,2004,Arkansas,5,65+,41,10.8
Tuberculosis,2005,Arkansas,5,0-4,4,2.1
Tuberculosis,2005,Arkansas,5,5-14,5,1.3
Tuberculosis,2005,Arkansas,5,15-24,7,1.8
Tuberculosis,2005,Arkansas,5,25-34,14,3.9
Tuberculosis,2005,Arkansas,5,35-44,18,4.7
Tuberculosis,2005,Arkansas,5,45-54,24,6.3
Tuberculosis,2005,Arkansas,5,55-64,15,4.9
Tuberculosis,2005,Arkansas,5,65+,30,7.8
Tuberculosis,2006,Arkansas,5,0-4,3,1.6
Tuberculosis,2006,Arkansas,5,5-14,4,1
Tuberculosis,2006,Arkansas,5,15-24,8,2
Tuberculosis,2006,Arkansas,5,25-34,9,2.5
Tuberculosis,2006,Arkansas,5,35-44,16,4.2
Tuberculosis,2006,Arkansas,5,45-54,16,4.1
Tuberculosis,2006,Arkansas,5,55-64,21,6.6
Tuberculosis,2006,Arkansas,5,65+,25,6.4
Tuberculosis,2007,Arkansas,5,0-4,8,4.1
Tuberculosis,2007,Arkansas,5,5-14,3,0.8
Tuberculosis,2007,Arkansas,5,15-24,19,4.8
Tuberculosis,2007,Arkansas,5,25-34,10,2.7
Tuberculosis,2007,Arkansas,5,35-44,9,2.4
Tuberculosis,2007,Arkansas,5,45-54,15,3.8
Tuberculosis,2007,Arkansas,5,55-64,14,4.3
Tuberculosis,2007,Arkansas,5,65+,28,7
Tuberculosis,2008,Arkansas,5,0-4,3,1.5
Tuberculosis,2008,Arkansas,5,5-14,4,1
Tuberculosis,2008,Arkansas,5,15-24,8,2
Tuberculosis,2008,Arkansas,5,25-34,6,1.6
Tuberculosis,2008,Arkansas,5,35-44,10,2.7
Tuberculosis,2008,Arkansas,5,45-54,11,2.7
Tuberculosis,2008,Arkansas,5,55-64,14,4.2
Tuberculosis,2008,Arkansas,5,65+,27,6.6
Tuberculosis,2009,Arkansas,5,0-4,5,2.5
Tuberculosis,2009,Arkansas,5,5-14,4,1
Tuberculosis,2009,Arkansas,5,15-24,3,0.7
Tuberculosis,2009,Arkansas,5,25-34,11,2.9
Tuberculosis,2009,Arkansas,5,35-44,12,3.3
Tuberculosis,2009,Arkansas,5,45-54,10,2.5
Tuberculosis,2009,Arkansas,5,55-64,10,2.9
Tuberculosis,2009,Arkansas,5,65+,27,6.5
Tuberculosis,2010,Arkansas,5,0-4,1,0.5
Tuberculosis,2010,Arkansas,5,5-14,4,1
Tuberculosis,2010,Arkansas,5,15-24,12,3
Tuberculosis,2010,Arkansas,5,25-34,9,2.4
Tuberculosis,2010,Arkansas,5,35-44,12,3.3
Tuberculosis,2010,Arkansas,5,45-54,12,2.9
Tuberculosis,2010,Arkansas,5,55-64,11,3.1
Tuberculosis,2010,Arkansas,5,65+,17,4
Tuberculosis,2011,Arkansas,5,0-4,1,0.5
Tuberculosis,2011,Arkansas,5,5-14,3,0.8
Tuberculosis,2011,Arkansas,5,15-24,6,1.5
Tuberculosis,2011,Arkansas,5,25-34,13,3.4
Tuberculosis,2011,Arkansas,5,35-44,8,2.2
Tuberculosis,2011,Arkansas,5,45-54,12,3
Tuberculosis,2011,Arkansas,5,55-64,18,5
Tuberculosis,2011,Arkansas,5,65+,24,5.6
Tuberculosis,2012,Arkansas,5,0-4,1,0.5
Tuberculosis,2012,Arkansas,5,5-14,2,0.5
Tuberculosis,2012,Arkansas,5,15-24,4,1
Tuberculosis,2012,Arkansas,5,25-34,11,2.9
Tuberculosis,2012,Arkansas,5,35-44,9,2.5
Tuberculosis,2012,Arkansas,5,45-54,12,3
Tuberculosis,2012,Arkansas,5,55-64,10,2.8
Tuberculosis,2012,Arkansas,5,65+,21,4.7
Tuberculosis,2013,Arkansas,5,0-4,1,0.5
Tuberculosis,2013,Arkansas,5,5-14,0,0
Tuberculosis,2013,Arkansas,5,15-24,7,1.7
Tuberculosis,2013,Arkansas,5,25-34,8,2.1
Tuberculosis,2013,Arkansas,5,35-44,15,4.1
Tuberculosis,2013,Arkansas,5,45-54,5,1.3
Tuberculosis,2013,Arkansas,5,55-64,11,3
Tuberculosis,2013,Arkansas,5,65+,25,5.5
Tuberculosis,2014,Arkansas,5,0-4,5,2.6
Tuberculosis,2014,Arkansas,5,5-14,9,2.3
Tuberculosis,2014,Arkansas,5,15-24,9,2.2
Tuberculosis,2014,Arkansas,5,25-34,12,3.1
Tuberculosis,2014,Arkansas,5,35-44,10,2.7
Tuberculosis,2014,Arkansas,5,45-54,8,2.1
Tuberculosis,2014,Arkansas,5,55-64,18,4.9
Tuberculosis,2014,Arkansas,5,65+,22,4.7
Tuberculosis,2015,Arkansas,5,0-4,12,6.3
Tuberculosis,2015,Arkansas,5,5-14,0,0
Tuberculosis,2015,Arkansas,5,15-24,10,2.5
Tuberculosis,2015,Arkansas,5,25-34,12,3.1
Tuberculosis,2015,Arkansas,5,35-44,12,3.3
Tuberculosis,2015,Arkansas,5,45-54,12,3.1
Tuberculosis,2015,Arkansas,5,55-64,13,3.5
Tuberculosis,2015,Arkansas,5,65+,19,4
Tuberculosis,2016,Arkansas,5,0-4,3,1.6
Tuberculosis,2016,Arkansas,5,5-14,2,0.5
Tuberculosis,2016,Arkansas,5,15-24,12,3
Tuberculosis,2016,Arkansas,5,25-34,19,4.8
Tuberculosis,2016,Arkansas,5,35-44,8,2.2
Tuberculosis,2016,Arkansas,5,45-54,15,4
Tuberculosis,2016,Arkansas,5,55-64,13,3.4
Tuberculosis,2016,Arkansas,5,65+,19,3.9
Tuberculosis,2017,Arkansas,5,0-4,6,3.1
Tuberculosis,2017,Arkansas,5,5-14,11,2.8
Tuberculosis,2017,Arkansas,5,15-24,4,1
Tuberculosis,2017,Arkansas,5,25-34,14,3.5
Tuberculosis,2017,Arkansas,5,35-44,5,1.4
Tuberculosis,2017,Arkansas,5,45-54,10,2.7
Tuberculosis,2017,Arkansas,5,55-64,21,5.5
Tuberculosis,2017,Arkansas,5,65+,14,2.8
Tuberculosis,2018,Arkansas,5,0-4,3,1.6
Tuberculosis,2018,Arkansas,5,5-14,4,1
Tuberculosis,2018,Arkansas,5,15-24,7,1.8
Tuberculosis,2018,Arkansas,5,25-34,14,3.5
Tuberculosis,2018,Arkansas,5,35-44,6,1.6
Tuberculosis,2018,Arkansas,5,45-54,10,2.7
Tuberculosis,2018,Arkansas,5,55-64,14,3.6
Tuberculosis,2018,Arkansas,5,65+,18,3.5
Tuberculosis,2019,Arkansas,5,0-4,5,2.6
Tuberculosis,2019,Arkansas,5,5-14,4,1
Tuberculosis,2019,Arkansas,5,15-24,4,1
Tuberculosis,2019,Arkansas,5,25-34,10,2.5
Tuberculosis,2019,Arkansas,5,35-44,8,2.2
Tuberculosis,2019,Arkansas,5,45-54,8,2.2
Tuberculosis,2019,Arkansas,5,55-64,11,2.8
Tuberculosis,2019,Arkansas,5,65+,14,2.7
Tuberculosis,2020 (COVID-19 Pandemic),Arkansas,5,0-4,3,1.6
Tuberculosis,2020 (COVID-19 Pandemic),Arkansas,5,5-14,3,0.8
Tuberculosis,2020 (COVID-19 Pandemic),Arkansas,5,15-24,3,0.7
Tuberculosis,2020 (COVID-19 Pandemic),Arkansas,5,25-34,7,1.8
Tuberculosis,2020 (COVID-19 Pandemic),Arkansas,5,35-44,9,2.4
Tuberculosis,2020 (COVID-19 Pandemic),Arkansas,5,45-54,5,1.4
Tuberculosis,2020 (COVID-19 Pandemic),Arkansas,5,55-64,14,3.6
Tuberculosis,2020 (COVID-19 Pandemic),Arkansas,5,65+,15,2.9
Tuberculosis,2021,Arkansas,5,0-4,5,2.8
Tuberculosis,2021,Arkansas,5,5-14,7,1.8
Tuberculosis,2021,Arkansas,5,15-24,6,1.5
Tuberculosis,2021,Arkansas,5,25-34,10,2.5
Tuberculosis,2021,Arkansas,5,35-44,12,3.2
Tuberculosis,2021,Arkansas,5,45-54,6,1.7
Tuberculosis,2021,Arkansas,5,55-64,13,3.4
Tuberculosis,2021,Arkansas,5,65+,10,1.9
Tuberculosis,2022,Arkansas,5,0-4,1,0.6
Tuberculosis,2022,Arkansas,5,5-14,4,1
Tuberculosis,2022,Arkansas,5,15-24,14,3.4
Tuberculosis,2022,Arkansas,5,25-34,5,1.3
Tuberculosis,2022,Arkansas,5,35-44,10,2.6
Tuberculosis,2022,Arkansas,5,45-54,7,2
Tuberculosis,2022,Arkansas,5,55-64,7,1.9
Tuberculosis,2022,Arkansas,5,65+,20,3.7
Tuberculosis,2000,California,6,0-4,115,4.6
Tuberculosis,2000,California,6,5-14,89,1.7
Tuberculosis,2000,California,6,15-24,327,6.7
Tuberculosis,2000,California,6,25-34,537,10.3
Tuberculosis,2000,California,6,35-44,520,9.5
Tuberculosis,2000,California,6,45-54,505,11.6
Tuberculosis,2000,California,6,55-64,433,16.5
Tuberculosis,2000,California,6,65+,762,21.1
Tuberculosis,2001,California,6,0-4,132,5.3
Tuberculosis,2001,California,6,5-14,92,1.7
Tuberculosis,2001,California,6,15-24,319,6.4
Tuberculosis,2001,California,6,25-34,561,10.7
Tuberculosis,2001,California,6,35-44,543,9.8
Tuberculosis,2001,California,6,45-54,524,11.6
Tuberculosis,2001,California,6,55-64,431,15.8
Tuberculosis,2001,California,6,65+,727,19.9
Tuberculosis,2002,California,6,0-4,127,5.1
Tuberculosis,2002,California,6,5-14,97,1.8
Tuberculosis,2002,California,6,15-24,311,6.1
Tuberculosis,2002,California,6,25-34,515,9.9
Tuberculosis,2002,California,6,35-44,541,9.8
Tuberculosis,2002,California,6,45-54,496,10.7
Tuberculosis,2002,California,6,55-64,376,12.9
Tuberculosis,2002,California,6,65+,709,19.2
Tuberculosis,2003,California,6,0-4,131,5.2
Tuberculosis,2003,California,6,5-14,99,1.9
Tuberculosis,2003,California,6,15-24,350,6.8
Tuberculosis,2003,California,6,25-34,488,9.4
Tuberculosis,2003,California,6,35-44,502,9.2
Tuberculosis,2003,California,6,45-54,511,10.8
Tuberculosis,2003,California,6,55-64,415,13.6
Tuberculosis,2003,California,6,65+,722,19.3
Tuberculosis,2004,California,6,0-4,116,4.6
Tuberculosis,2004,California,6,5-14,104,2
Tuberculosis,2004,California,6,15-24,305,5.8
Tuberculosis,2004,California,6,25-34,443,8.5
Tuberculosis,2004,California,6,35-44,478,8.7
Tuberculosis,2004,California,6,45-54,480,9.9
Tuberculosis,2004,California,6,55-64,388,12.1
Tuberculosis,2004,California,6,65+,676,17.9
Tuberculosis,2005,California,6,0-4,85,3.3
Tuberculosis,2005,California,6,5-14,64,1.2
Tuberculosis,2005,California,6,15-24,280,5.3
Tuberculosis,2005,California,6,25-34,438,8.5
Tuberculosis,2005,California,6,35-44,475,8.7
Tuberculosis,2005,California,6,45-54,495,10
Tuberculosis,2005,California,6,55-64,352,10.5
Tuberculosis,2005,California,6,65+,708,18.4
Tuberculosis,2006,California,6,0-4,91,3.6
Tuberculosis,2006,California,6,5-14,42,0.8
Tuberculosis,2006,California,6,15-24,321,6
Tuberculosis,2006,California,6,25-34,418,8.1
Tuberculosis,2006,California,6,35-44,440,8.1
Tuberculosis,2006,California,6,45-54,438,8.7
Tuberculosis,2006,California,6,55-64,352,10.1
Tuberculosis,2006,California,6,65+,674,17.4
Tuberculosis,2007,California,6,0-4,89,3.5
Tuberculosis,2007,California,6,5-14,45,0.9
Tuberculosis,2007,California,6,15-24,291,5.3
Tuberculosis,2007,California,6,25-34,402,7.8
Tuberculosis,2007,California,6,35-44,383,7.2
Tuberculosis,2007,California,6,45-54,454,8.9
Tuberculosis,2007,California,6,55-64,407,11.2
Tuberculosis,2007,California,6,65+,651,16.5
Tuberculosis,2008,California,6,0-4,85,3.3
Tuberculosis,2008,California,6,5-14,68,1.3
Tuberculosis,2008,California,6,15-24,279,5.1
Tuberculosis,2008,California,6,25-34,414,7.9
Tuberculosis,2008,California,6,35-44,399,7.6
Tuberculosis,2008,California,6,45-54,431,8.4
Tuberculosis,2008,California,6,55-64,396,10.6
Tuberculosis,2008,California,6,65+,623,15.4
Tuberculosis,2009,California,6,0-4,70,2.8
Tuberculosis,2009,California,6,5-14,53,1
Tuberculosis,2009,California,6,15-24,232,4.2
Tuberculosis,2009,California,6,25-34,387,7.3
Tuberculosis,2009,California,6,35-44,354,6.8
Tuberculosis,2009,California,6,45-54,362,6.9
Tuberculosis,2009,California,6,55-64,380,9.7
Tuberculosis,2009,California,6,65+,628,15.1
Tuberculosis,2010,California,6,0-4,55,2.2
Tuberculosis,2010,California,6,5-14,46,0.9
Tuberculosis,2010,California,6,15-24,216,3.9
Tuberculosis,2010,California,6,25-34,340,6.4
Tuberculosis,2010,California,6,35-44,340,6.6
Tuberculosis,2010,California,6,45-54,372,7.1
Tuberculosis,2010,California,6,55-64,365,9
Tuberculosis,2010,California,6,65+,589,13.8
Tuberculosis,2011,California,6,0-4,82,3.2
Tuberculosis,2011,California,6,5-14,46,0.9
Tuberculosis,2011,California,6,15-24,179,3.2
Tuberculosis,2011,California,6,25-34,301,5.6
Tuberculosis,2011,California,6,35-44,324,6.3
Tuberculosis,2011,California,6,45-54,396,7.5
Tuberculosis,2011,California,6,55-64,375,8.9
Tuberculosis,2011,California,6,65+,617,14.1
Tuberculosis,2012,California,6,0-4,48,1.9
Tuberculosis,2012,California,6,5-14,40,0.8
Tuberculosis,2012,California,6,15-24,215,3.8
Tuberculosis,2012,California,6,25-34,317,5.8
Tuberculosis,2012,California,6,35-44,279,5.4
Tuberculosis,2012,California,6,45-54,323,6.2
Tuberculosis,2012,California,6,55-64,376,8.7
Tuberculosis,2012,California,6,65+,587,12.8
Tuberculosis,2013,California,6,0-4,58,2.3
Tuberculosis,2013,California,6,5-14,32,0.6
Tuberculosis,2013,California,6,15-24,185,3.3
Tuberculosis,2013,California,6,25-34,269,4.8
Tuberculosis,2013,California,6,35-44,283,5.5
Tuberculosis,2013,California,6,45-54,300,5.8
Tuberculosis,2013,California,6,55-64,363,8.3
Tuberculosis,2013,California,6,65+,673,14.1
Tuberculosis,2014,California,6,0-4,56,2.2
Tuberculosis,2014,California,6,5-14,33,0.7
Tuberculosis,2014,California,6,15-24,186,3.4
Tuberculosis,2014,California,6,25-34,282,4.9
Tuberculosis,2014,California,6,35-44,247,4.8
Tuberculosis,2014,California,6,45-54,305,5.9
Tuberculosis,2014,California,6,55-64,353,7.9
Tuberculosis,2014,California,6,65+,668,13.5
Tuberculosis,2015,California,6,0-4,36,1.4
Tuberculosis,2015,California,6,5-14,32,0.6
Tuberculosis,2015,California,6,15-24,186,3.4
Tuberculosis,2015,California,6,25-34,285,4.9
Tuberculosis,2015,California,6,35-44,222,4.3
Tuberculosis,2015,California,6,45-54,314,6.1
Tuberculosis,2015,California,6,55-64,377,8.2
Tuberculosis,2015,California,6,65+,679,13.2
Tuberculosis,2016,California,6,0-4,34,1.4
Tuberculosis,2016,California,6,5-14,17,0.3
Tuberculosis,2016,California,6,15-24,174,3.2
Tuberculosis,2016,California,6,25-34,282,4.8
Tuberculosis,2016,California,6,35-44,223,4.3
Tuberculosis,2016,California,6,45-54,301,5.8
Tuberculosis,2016,California,6,55-64,345,7.4
Tuberculosis,2016,California,6,65+,683,12.9
Tuberculosis,2017,California,6,0-4,39,1.6
Tuberculosis,2017,California,6,5-14,39,0.8
Tuberculosis,2017,California,6,15-24,162,3.1
Tuberculosis,2017,California,6,25-34,288,4.8
Tuberculosis,2017,California,6,35-44,204,3.9
Tuberculosis,2017,California,6,45-54,255,5
Tuberculosis,2017,California,6,55-64,399,8.4
Tuberculosis,2017,California,6,65+,671,12.3
Tuberculosis,2018,California,6,0-4,28,1.2
Tuberculosis,2018,California,6,5-14,37,0.7
Tuberculosis,2018,California,6,15-24,173,3.3
Tuberculosis,2018,California,6,25-34,257,4.3
Tuberculosis,2018,California,6,35-44,240,4.6
Tuberculosis,2018,California,6,45-54,285,5.6
Tuberculosis,2018,California,6,55-64,372,7.8
Tuberculosis,2018,California,6,65+,704,12.5
Tuberculosis,2019,California,6,0-4,29,1.2
Tuberculosis,2019,California,6,5-14,26,0.5
Tuberculosis,2019,California,6,15-24,163,3.2
Tuberculosis,2019,California,6,25-34,256,4.2
Tuberculosis,2019,California,6,35-44,244,4.6
Tuberculosis,2019,California,6,45-54,271,5.5
Tuberculosis,2019,California,6,55-64,361,7.6
Tuberculosis,2019,California,6,65+,760,13.1
Tuberculosis,2020 (COVID-19 Pandemic),California,6,0-4,23,1
Tuberculosis,2020 (COVID-19 Pandemic),California,6,5-14,24,0.5
Tuberculosis,2020 (COVID-19 Pandemic),California,6,15-24,135,2.6
Tuberculosis,2020 (COVID-19 Pandemic),California,6,25-34,204,3.4
Tuberculosis,2020 (COVID-19 Pandemic),California,6,35-44,178,3.3
Tuberculosis,2020 (COVID-19 Pandemic),California,6,45-54,210,4.2
Tuberculosis,2020 (COVID-19 Pandemic),California,6,55-64,329,6.9
Tuberculosis,2020 (COVID-19 Pandemic),California,6,65+,601,10.2
Tuberculosis,2021,California,6,0-4,24,1.1
Tuberculosis,2021,California,6,5-14,19,0.4
Tuberculosis,2021,California,6,15-24,103,2
Tuberculosis,2021,California,6,25-34,244,4.2
Tuberculosis,2021,California,6,35-44,181,3.4
Tuberculosis,2021,California,6,45-54,258,5.2
Tuberculosis,2021,California,6,55-64,288,6.1
Tuberculosis,2021,California,6,65+,632,10.5
Tuberculosis,2022,California,6,0-4,28,1.3
Tuberculosis,2022,California,6,5-14,31,0.6
Tuberculosis,2022,California,6,15-24,147,2.8
Tuberculosis,2022,California,6,25-34,218,3.8
Tuberculosis,2022,California,6,35-44,206,3.8
Tuberculosis,2022,California,6,45-54,238,4.9
Tuberculosis,2022,California,6,55-64,307,6.5
Tuberculosis,2022,California,6,65+,673,10.9
Tuberculosis,2000,Colorado,8,0-4,5,1.7
Tuberculosis,2000,Colorado,8,5-14,0,0
Tuberculosis,2000,Colorado,8,15-24,13,2.1
Tuberculosis,2000,Colorado,8,25-34,12,1.8
Tuberculosis,2000,Colorado,8,35-44,19,2.6
Tuberculosis,2000,Colorado,8,45-54,13,2.1
Tuberculosis,2000,Colorado,8,55-64,11,3.2
Tuberculosis,2000,Colorado,8,65+,24,5.7
Tuberculosis,2001,Colorado,8,0-4,11,3.6
Tuberculosis,2001,Colorado,8,5-14,5,0.8
Tuberculosis,2001,Colorado,8,15-24,20,3.1
Tuberculosis,2001,Colorado,8,25-34,26,3.9
Tuberculosis,2001,Colorado,8,35-44,18,2.4
Tuberculosis,2001,Colorado,8,45-54,16,2.5
Tuberculosis,2001,Colorado,8,55-64,16,4.5
Tuberculosis,2001,Colorado,8,65+,26,6.1
Tuberculosis,2002,Colorado,8,0-4,5,1.6
Tuberculosis,2002,Colorado,8,5-14,3,0.5
Tuberculosis,2002,Colorado,8,15-24,12,1.8
Tuberculosis,2002,Colorado,8,25-34,20,2.9
Tuberculosis,2002,Colorado,8,35-44,12,1.6
Tuberculosis,2002,Colorado,8,45-54,17,2.6
Tuberculosis,2002,Colorado,8,55-64,11,2.8
Tuberculosis,2002,Colorado,8,65+,23,5.3
Tuberculosis,2003,Colorado,8,0-4,11,3.4
Tuberculosis,2003,Colorado,8,5-14,8,1.3
Tuberculosis,2003,Colorado,8,15-24,10,1.5
Tuberculosis,2003,Colorado,8,25-34,23,3.4
Tuberculosis,2003,Colorado,8,35-44,19,2.7
Tuberculosis,2003,Colorado,8,45-54,12,1.8
Tuberculosis,2003,Colorado,8,55-64,9,2.2
Tuberculosis,2003,Colorado,8,65+,19,4.3
Tuberculosis,2004,Colorado,8,0-4,14,4.3
Tuberculosis,2004,Colorado,8,5-14,11,1.8
Tuberculosis,2004,Colorado,8,15-24,18,2.7
Tuberculosis,2004,Colorado,8,25-34,24,3.6
Tuberculosis,2004,Colorado,8,35-44,18,2.5
Tuberculosis,2004,Colorado,8,45-54,16,2.3
Tuberculosis,2004,Colorado,8,55-64,8,1.8
Tuberculosis,2004,Colorado,8,65+,19,4.2
Tuberculosis,2005,Colorado,8,0-4,6,1.8
Tuberculosis,2005,Colorado,8,5-14,11,1.8
Tuberculosis,2005,Colorado,8,15-24,12,1.8
Tuberculosis,2005,Colorado,8,25-34,14,2.1
Tuberculosis,2005,Colorado,8,35-44,7,1
Tuberculosis,2005,Colorado,8,45-54,14,2
Tuberculosis,2005,Colorado,8,55-64,11,2.4
Tuberculosis,2005,Colorado,8,65+,26,5.6
Tuberculosis,2006,Colorado,8,0-4,5,1.5
Tuberculosis,2006,Colorado,8,5-14,2,0.3
Tuberculosis,2006,Colorado,8,15-24,20,3
Tuberculosis,2006,Colorado,8,25-34,27,4
Tuberculosis,2006,Colorado,8,35-44,9,1.3
Tuberculosis,2006,Colorado,8,45-54,15,2.1
Tuberculosis,2006,Colorado,8,55-64,15,3
Tuberculosis,2006,Colorado,8,65+,31,6.5
Tuberculosis,2007,Colorado,8,0-4,4,1.2
Tuberculosis,2007,Colorado,8,5-14,3,0.5
Tuberculosis,2007,Colorado,8,15-24,16,2.4
Tuberculosis,2007,Colorado,8,25-34,14,2
Tuberculosis,2007,Colorado,8,35-44,15,2.1
Tuberculosis,2007,Colorado,8,45-54,11,1.5
Tuberculosis,2007,Colorado,8,55-64,14,2.7
Tuberculosis,2007,Colorado,8,65+,34,6.9
Tuberculosis,2008,Colorado,8,0-4,5,1.5
Tuberculosis,2008,Colorado,8,5-14,5,0.8
Tuberculosis,2008,Colorado,8,15-24,13,1.9
Tuberculosis,2008,Colorado,8,25-34,12,1.7
Tuberculosis,2008,Colorado,8,35-44,21,3
Tuberculosis,2008,Colorado,8,45-54,17,2.3
Tuberculosis,2008,Colorado,8,55-64,11,2
Tuberculosis,2008,Colorado,8,65+,19,3.7
Tuberculosis,2009,Colorado,8,0-4,8,2.3
Tuberculosis,2009,Colorado,8,5-14,3,0.4
Tuberculosis,2009,Colorado,8,15-24,7,1
Tuberculosis,2009,Colorado,8,25-34,16,2.2
Tuberculosis,2009,Colorado,8,35-44,17,2.4
Tuberculosis,2009,Colorado,8,45-54,10,1.3
Tuberculosis,2009,Colorado,8,55-64,14,2.4
Tuberculosis,2009,Colorado,8,65+,10,1.9
Tuberculosis,2010,Colorado,8,0-4,2,0.6
Tuberculosis,2010,Colorado,8,5-14,3,0.4
