Indicator,Year,Geography,FIPS,Sex,Cases,Rate per 100000
Tuberculosis,2011,Texas,48,Male,858,6.7
Tuberculosis,2012,Texas,48,Female,445,3.4
Tuberculosis,2012,Texas,48,Male,787,6.1
Tuberculosis,2013,Texas,48,Female,421,3.2
Tuberculosis,2013,Texas,48,Male,799,6.1
Tuberculosis,2014,Texas,48,Female,426,3.1
Tuberculosis,2014,Texas,48,Male,841,6.3
Tuberculosis,2015,Texas,48,Female,476,3.4
Tuberculosis,2015,Texas,48,Male,854,6.3
Tuberculosis,2016,Texas,48,Female,427,3
Tuberculosis,2016,Texas,48,Male,810,5.8
Tuberculosis,2017,Texas,48,Female,392,2.8
Tuberculosis,2017,Texas,48,Male,717,5.1
Tuberculosis,2018,Texas,48,Female,376,2.6
Tuberculosis,2018,Texas,48,Male,738,5.2
Tuberculosis,2019,Texas,48,Female,411,2.8
Tuberculosis,2019,Texas,48,Male,743,5.2
Tuberculosis,2020 (COVID-19 Pandemic),Texas,48,Female,326,2.2
Tuberculosis,2020 (COVID-19 Pandemic),Texas,48,Male,553,3.8
Tuberculosis,2021,Texas,48,Female,368,2.5
Tuberculosis,2021,Texas,48,Male,628,4.2
Tuberculosis,2022,Texas,48,Female,372,2.5
Tuberculosis,2022,Texas,48,Male,726,4.8
Tuberculosis,2000,Utah,49,Female,14,1.3
Tuberculosis,2000,Utah,49,Male,35,3.1
Tuberculosis,2001,Utah,49,Female,11,1
Tuberculosis,2001,Utah,49,Male,24,2.1
Tuberculosis,2002,Utah,49,Female,14,1.2
Tuberculosis,2002,Utah,49,Male,17,1.5
Tuberculosis,2003,Utah,49,Female,16,1.4
Tuberculosis,2003,Utah,49,Male,23,1.9
Tuberculosis,2004,Utah,49,Female,16,1.3
Tuberculosis,2004,Utah,49,Male,20,1.7
Tuberculosis,2005,Utah,49,Female,14,1.1
Tuberculosis,2005,Utah,49,Male,15,1.2
Tuberculosis,2006,Utah,49,Female,13,1
Tuberculosis,2006,Utah,49,Male,21,1.7
Tuberculosis,2007,Utah,49,Female,18,1.4
Tuberculosis,2007,Utah,49,Male,21,1.6
Tuberculosis,2008,Utah,49,Female,14,1.1
Tuberculosis,2008,Utah,49,Male,13,1
Tuberculosis,2009,Utah,49,Female,16,1.2
Tuberculosis,2009,Utah,49,Male,21,1.5
Tuberculosis,2010,Utah,49,Female,5,0.4
Tuberculosis,2010,Utah,49,Male,15,1.1
Tuberculosis,2011,Utah,49,Female,13,0.9
Tuberculosis,2011,Utah,49,Male,21,1.5
Tuberculosis,2012,Utah,49,Female,18,1.3
Tuberculosis,2012,Utah,49,Male,19,1.3
Tuberculosis,2013,Utah,49,Female,20,1.4
Tuberculosis,2013,Utah,49,Male,13,0.9
Tuberculosis,2014,Utah,49,Female,22,1.5
Tuberculosis,2014,Utah,49,Male,9,0.6
Tuberculosis,2015,Utah,49,Female,18,1.2
Tuberculosis,2015,Utah,49,Male,19,1.3
Tuberculosis,2016,Utah,49,Female,7,0.5
Tuberculosis,2016,Utah,49,Male,13,0.8
Tuberculosis,2017,Utah,49,Female,15,1
Tuberculosis,2017,Utah,49,Male,14,0.9
Tuberculosis,2018,Utah,49,Female,9,0.6
Tuberculosis,2018,Utah,49,Male,9,0.6
Tuberculosis,2019,Utah,49,Female,13,0.8
Tuberculosis,2019,Utah,49,Male,14,0.9
Tuberculosis,2020 (COVID-19 Pandemic),Utah,49,Female,10,0.6
Tuberculosis,2020 (COVID-19 Pandemic),Utah,49,Male,19,1.1
Tuberculosis,2021,Utah,49,Female,9,0.5
Tuberculosis,2021,Utah,49,Male,8,0.5
Tuberculosis,2022,Utah,49,Female,11,0.7
Tuberculosis,2022,Utah,49,Male,22,1.3
Tuberculosis,2000,Vermont,50,Female,0,0
Tuberculosis,2000,Vermont,50,Male,4,1.3
Tuberculosis,2001,Vermont,50,Female,4,1.3
Tuberculosis,2001,Vermont,50,Male,3,1
Tuberculosis,2002,Vermont,50,Female,4,1.3
Tuberculosis,2002,Vermont,50,Male,4,1.3
Tuberculosis,2003,Vermont,50,Female,5,1.6
Tuberculosis,2003,Vermont,50,Male,3,1
Tuberculosis,2004,Vermont,50,Female,4,1.3
Tuberculosis,2004,Vermont,50,Male,2,0.7
Tuberculosis,2005,Vermont,50,Female,6,1.9
Tuberculosis,2005,Vermont,50,Male,2,0.7
Tuberculosis,2006,Vermont,50,Female,3,0.9
Tuberculosis,2006,Vermont,50,Male,5,1.6
Tuberculosis,2007,Vermont,50,Female,0,0
Tuberculosis,2007,Vermont,50,Male,3,1
Tuberculosis,2008,Vermont,50,Female,4,1.3
Tuberculosis,2008,Vermont,50,Male,2,0.7
Tuberculosis,2009,Vermont,50,Female,1,0.3
Tuberculosis,2009,Vermont,50,Male,5,1.6
Tuberculosis,2010,Vermont,50,Female,3,0.9
Tuberculosis,2010,Vermont,50,Male,2,0.6
Tuberculosis,2011,Vermont,50,Female,3,0.9
Tuberculosis,2011,Vermont,50,Male,5,1.6
Tuberculosis,2012,Vermont,50,Female,3,0.9
Tuberculosis,2012,Vermont,50,Male,1,0.3
Tuberculosis,2013,Vermont,50,Female,3,0.9
Tuberculosis,2013,Vermont,50,Male,2,0.6
Tuberculosis,2014,Vermont,50,Female,1,0.3
Tuberculosis,2014,Vermont,50,Male,1,0.3
Tuberculosis,2015,Vermont,50,Female,4,1.3
Tuberculosis,2015,Vermont,50,Male,3,1
Tuberculosis,2016,Vermont,50,Female,4,1.3
Tuberculosis,2016,Vermont,50,Male,2,0.6
Tuberculosis,2017,Vermont,50,Female,0,0
Tuberculosis,2017,Vermont,50,Male,3,1
Tuberculosis,2018,Vermont,50,Female,2,0.6
Tuberculosis,2018,Vermont,50,Male,3,1
Tuberculosis,2019,Vermont,50,Female,2,0.6
Tuberculosis,2019,Vermont,50,Male,2,0.6
Tuberculosis,2020 (COVID-19 Pandemic),Vermont,50,Female,2,0.6
Tuberculosis,2020 (COVID-19 Pandemic),Vermont,50,Male,1,0.3
Tuberculosis,2021,Vermont,50,Female,2,0.6
Tuberculosis,2021,Vermont,50,Male,1,0.3
Tuberculosis,2022,Vermont,50,Female,2,0.6
Tuberculosis,2022,Vermont,50,Male,1,0.3
Tuberculosis,2000,Virginia,51,Female,121,3.3
Tuberculosis,2000,Virginia,51,Male,171,4.9
Tuberculosis,2001,Virginia,51,Female,127,3.5
Tuberculosis,2001,Virginia,51,Male,179,5.1
Tuberculosis,2002,Virginia,51,Female,137,3.7
Tuberculosis,2002,Virginia,51,Male,177,5
Tuberculosis,2003,Virginia,51,Female,135,3.6
Tuberculosis,2003,Virginia,51,Male,195,5.4
Tuberculosis,2004,Virginia,51,Female,165,4.3
Tuberculosis,2004,Virginia,51,Male,164,4.5
Tuberculosis,2005,Virginia,51,Female,173,4.5
Tuberculosis,2005,Virginia,51,Male,182,4.9
Tuberculosis,2006,Virginia,51,Female,143,3.7
Tuberculosis,2006,Virginia,51,Male,189,5
Tuberculosis,2007,Virginia,51,Female,130,3.3
Tuberculosis,2007,Virginia,51,Male,179,4.7
Tuberculosis,2008,Virginia,51,Female,124,3.1
Tuberculosis,2008,Virginia,51,Male,168,4.4
Tuberculosis,2009,Virginia,51,Female,122,3
Tuberculosis,2009,Virginia,51,Male,149,3.8
Tuberculosis,2010,Virginia,51,Female,105,2.6
Tuberculosis,2010,Virginia,51,Male,163,4.1
Tuberculosis,2011,Virginia,51,Female,94,2.3
Tuberculosis,2011,Virginia,51,Male,127,3.2
Tuberculosis,2012,Virginia,51,Female,106,2.5
Tuberculosis,2012,Virginia,51,Male,128,3.2
Tuberculosis,2013,Virginia,51,Female,71,1.7
Tuberculosis,2013,Virginia,51,Male,108,2.7
Tuberculosis,2014,Virginia,51,Female,94,2.2
Tuberculosis,2014,Virginia,51,Male,104,2.5
Tuberculosis,2015,Virginia,51,Female,104,2.4
Tuberculosis,2015,Virginia,51,Male,108,2.6
Tuberculosis,2016,Virginia,51,Female,101,2.4
Tuberculosis,2016,Virginia,51,Male,102,2.5
Tuberculosis,2017,Virginia,51,Female,90,2.1
Tuberculosis,2017,Virginia,51,Male,114,2.7
Tuberculosis,2018,Virginia,51,Female,83,1.9
Tuberculosis,2018,Virginia,51,Male,121,2.9
Tuberculosis,2019,Virginia,51,Female,79,1.8
Tuberculosis,2019,Virginia,51,Male,112,2.7
Tuberculosis,2020 (COVID-19 Pandemic),Virginia,51,Female,73,1.7
Tuberculosis,2020 (COVID-19 Pandemic),Virginia,51,Male,96,2.2
Tuberculosis,2021,Virginia,51,Female,60,1.4
Tuberculosis,2021,Virginia,51,Male,100,2.3
Tuberculosis,2022,Virginia,51,Female,86,2
Tuberculosis,2022,Virginia,51,Male,109,2.5
Tuberculosis,2000,Washington,53,Female,115,3.9
Tuberculosis,2000,Washington,53,Male,143,4.9
Tuberculosis,2001,Washington,53,Female,97,3.2
Tuberculosis,2001,Washington,53,Male,164,5.5
Tuberculosis,2002,Washington,53,Female,107,3.5
Tuberculosis,2002,Washington,53,Male,145,4.8
Tuberculosis,2003,Washington,53,Female,94,3.1
Tuberculosis,2003,Washington,53,Male,156,5.1
Tuberculosis,2004,Washington,53,Female,102,3.3
Tuberculosis,2004,Washington,53,Male,143,4.7
Tuberculosis,2005,Washington,53,Female,106,3.4
Tuberculosis,2005,Washington,53,Male,149,4.8
Tuberculosis,2006,Washington,53,Female,102,3.2
Tuberculosis,2006,Washington,53,Male,160,5
Tuberculosis,2007,Washington,53,Female,118,3.6
Tuberculosis,2007,Washington,53,Male,173,5.4
Tuberculosis,2008,Washington,53,Female,107,3.2
Tuberculosis,2008,Washington,53,Male,121,3.7
Tuberculosis,2009,Washington,53,Female,100,3
Tuberculosis,2009,Washington,53,Male,156,4.7
Tuberculosis,2010,Washington,53,Female,118,3.5
Tuberculosis,2010,Washington,53,Male,121,3.6
Tuberculosis,2011,Washington,53,Female,99,2.9
Tuberculosis,2011,Washington,53,Male,98,2.9
Tuberculosis,2012,Washington,53,Female,87,2.5
Tuberculosis,2012,Washington,53,Male,98,2.8
Tuberculosis,2013,Washington,53,Female,90,2.6
Tuberculosis,2013,Washington,53,Male,120,3.5
Tuberculosis,2014,Washington,53,Female,81,2.3
Tuberculosis,2014,Washington,53,Male,113,3.2
Tuberculosis,2015,Washington,53,Female,85,2.4
Tuberculosis,2015,Washington,53,Male,122,3.4
Tuberculosis,2016,Washington,53,Female,86,2.4
Tuberculosis,2016,Washington,53,Male,118,3.2
Tuberculosis,2017,Washington,53,Female,88,2.4
Tuberculosis,2017,Washington,53,Male,119,3.2
Tuberculosis,2018,Washington,53,Female,82,2.2
Tuberculosis,2018,Washington,53,Male,108,2.9
Tuberculosis,2019,Washington,53,Female,87,2.3
Tuberculosis,2019,Washington,53,Male,134,3.5
Tuberculosis,2020 (COVID-19 Pandemic),Washington,53,Female,79,2.1
Tuberculosis,2020 (COVID-19 Pandemic),Washington,53,Male,84,2.2
Tuberculosis,2021,Washington,53,Female,80,2.1
Tuberculosis,2021,Washington,53,Male,119,3
Tuberculosis,2022,Washington,53,Female,92,2.4
Tuberculosis,2022,Washington,53,Male,159,4
Tuberculosis,2000,West Virginia,54,Female,11,1.2
Tuberculosis,2000,West Virginia,54,Male,22,2.5
Tuberculosis,2001,West Virginia,54,Female,10,1.1
Tuberculosis,2001,West Virginia,54,Male,22,2.5
Tuberculosis,2002,West Virginia,54,Female,15,1.6
Tuberculosis,2002,West Virginia,54,Male,15,1.7
Tuberculosis,2003,West Virginia,54,Female,6,0.6
Tuberculosis,2003,West Virginia,54,Male,15,1.7
Tuberculosis,2004,West Virginia,54,Female,8,0.9
Tuberculosis,2004,West Virginia,54,Male,16,1.8
Tuberculosis,2005,West Virginia,54,Female,9,1
Tuberculosis,2005,West Virginia,54,Male,19,2.1
Tuberculosis,2006,West Virginia,54,Female,4,0.4
Tuberculosis,2006,West Virginia,54,Male,18,2
Tuberculosis,2007,West Virginia,54,Female,6,0.6
Tuberculosis,2007,West Virginia,54,Male,18,2
Tuberculosis,2008,West Virginia,54,Female,6,0.6
Tuberculosis,2008,West Virginia,54,Male,22,2.4
Tuberculosis,2009,West Virginia,54,Female,6,0.6
Tuberculosis,2009,West Virginia,54,Male,13,1.4
Tuberculosis,2010,West Virginia,54,Female,2,0.2
Tuberculosis,2010,West Virginia,54,Male,13,1.4
Tuberculosis,2011,West Virginia,54,Female,7,0.7
Tuberculosis,2011,West Virginia,54,Male,6,0.7
Tuberculosis,2012,West Virginia,54,Female,4,0.4
Tuberculosis,2012,West Virginia,54,Male,4,0.4
Tuberculosis,2013,West Virginia,54,Female,5,0.5
Tuberculosis,2013,West Virginia,54,Male,8,0.9
Tuberculosis,2014,West Virginia,54,Female,3,0.3
Tuberculosis,2014,West Virginia,54,Male,10,1.1
Tuberculosis,2015,West Virginia,54,Female,4,0.4
Tuberculosis,2015,West Virginia,54,Male,6,0.7
Tuberculosis,2016,West Virginia,54,Female,5,0.5
Tuberculosis,2016,West Virginia,54,Male,9,1
Tuberculosis,2017,West Virginia,54,Female,6,0.7
Tuberculosis,2017,West Virginia,54,Male,10,1.1
Tuberculosis,2018,West Virginia,54,Female,1,0.1
Tuberculosis,2018,West Virginia,54,Male,5,0.6
Tuberculosis,2019,West Virginia,54,Female,3,0.3
Tuberculosis,2019,West Virginia,54,Male,6,0.7
Tuberculosis,2020 (COVID-19 Pandemic),West Virginia,54,Female,4,0.4
Tuberculosis,2020 (COVID-19 Pandemic),West Virginia,54,Male,9,1
Tuberculosis,2021,West Virginia,54,Female,3,0.3
Tuberculosis,2021,West Virginia,54,Male,3,0.3
Tuberculosis,2022,West Virginia,54,Female,6,0.7
Tuberculosis,2022,West Virginia,54,Male,5,0.6
Tuberculosis,2000,Wisconsin,55,Female,33,1.2
Tuberculosis,2000,Wisconsin,55,Male,59,2.2
Tuberculosis,2001,Wisconsin,55,Female,34,1.2
Tuberculosis,2001,Wisconsin,55,Male,52,1.9
Tuberculosis,2002,Wisconsin,55,Female,37,1.3
Tuberculosis,2002,Wisconsin,55,Male,41,1.5
Tuberculosis,2003,Wisconsin,55,Female,34,1.2
Tuberculosis,2003,Wisconsin,55,Male,32,1.2
Tuberculosis,2004,Wisconsin,55,Female,30,1.1
Tuberculosis,2004,Wisconsin,55,Male,65,2.4
Tuberculosis,2005,Wisconsin,55,Female,28,1
Tuberculosis,2005,Wisconsin,55,Male,39,1.4
Tuberculosis,2006,Wisconsin,55,Female,37,1.3
Tuberculosis,2006,Wisconsin,55,Male,37,1.3
Tuberculosis,2007,Wisconsin,55,Female,30,1.1
Tuberculosis,2007,Wisconsin,55,Male,40,1.4
Tuberculosis,2008,Wisconsin,55,Female,30,1.1
Tuberculosis,2008,Wisconsin,55,Male,38,1.4
Tuberculosis,2009,Wisconsin,55,Female,30,1.1
Tuberculosis,2009,Wisconsin,55,Male,38,1.4
Tuberculosis,2010,Wisconsin,55,Female,24,0.8
Tuberculosis,2010,Wisconsin,55,Male,31,1.1
Tuberculosis,2011,Wisconsin,55,Female,25,0.9
Tuberculosis,2011,Wisconsin,55,Male,45,1.6
Tuberculosis,2012,Wisconsin,55,Female,32,1.1
Tuberculosis,2012,Wisconsin,55,Male,39,1.4
Tuberculosis,2013,Wisconsin,55,Female,26,0.9
Tuberculosis,2013,Wisconsin,55,Male,24,0.8
Tuberculosis,2014,Wisconsin,55,Female,21,0.7
Tuberculosis,2014,Wisconsin,55,Male,27,0.9
Tuberculosis,2015,Wisconsin,55,Female,29,1
Tuberculosis,2015,Wisconsin,55,Male,40,1.4
Tuberculosis,2016,Wisconsin,55,Female,14,0.5
Tuberculosis,2016,Wisconsin,55,Male,26,0.9
Tuberculosis,2017,Wisconsin,55,Female,20,0.7
Tuberculosis,2017,Wisconsin,55,Male,29,1
Tuberculosis,2018,Wisconsin,55,Female,19,0.7
Tuberculosis,2018,Wisconsin,55,Male,30,1
Tuberculosis,2019,Wisconsin,55,Female,16,0.5
Tuberculosis,2019,Wisconsin,55,Male,35,1.2
Tuberculosis,2020 (COVID-19 Pandemic),Wisconsin,55,Female,8,0.3
Tuberculosis,2020 (COVID-19 Pandemic),Wisconsin,55,Male,27,0.9
Tuberculosis,2021,Wisconsin,55,Female,30,1
Tuberculosis,2021,Wisconsin,55,Male,36,1.2
Tuberculosis,2022,Wisconsin,55,Female,25,0.9
Tuberculosis,2022,Wisconsin,55,Male,27,0.9
Tuberculosis,2000,Wyoming,56,Female,0,0
Tuberculosis,2000,Wyoming,56,Male,4,1.6
Tuberculosis,2001,Wyoming,56,Female,1,0.4
Tuberculosis,2001,Wyoming,56,Male,2,0.8
Tuberculosis,2002,Wyoming,56,Female,2,0.8
Tuberculosis,2002,Wyoming,56,Male,1,0.4
Tuberculosis,2003,Wyoming,56,Female,1,0.4
Tuberculosis,2003,Wyoming,56,Male,3,1.2
Tuberculosis,2004,Wyoming,56,Female,2,0.8
Tuberculosis,2004,Wyoming,56,Male,3,1.2
Tuberculosis,2005,Wyoming,56,Female,0,0
Tuberculosis,2005,Wyoming,56,Male,0,0
Tuberculosis,2006,Wyoming,56,Female,2,0.8
Tuberculosis,2006,Wyoming,56,Male,2,0.8
Tuberculosis,2007,Wyoming,56,Female,0,0
Tuberculosis,2007,Wyoming,56,Male,2,0.7
Tuberculosis,2008,Wyoming,56,Female,3,1.1
Tuberculosis,2008,Wyoming,56,Male,2,0.7
Tuberculosis,2009,Wyoming,56,Female,1,0.4
Tuberculosis,2009,Wyoming,56,Male,1,0.3
Tuberculosis,2010,Wyoming,56,Female,4,1.4
Tuberculosis,2010,Wyoming,56,Male,3,1
Tuberculosis,2011,Wyoming,56,Female,3,1.1
Tuberculosis,2011,Wyoming,56,Male,1,0.3
Tuberculosis,2012,Wyoming,56,Female,2,0.7
Tuberculosis,2012,Wyoming,56,Male,1,0.3
Tuberculosis,2013,Wyoming,56,Female,0,0
Tuberculosis,2013,Wyoming,56,Male,0,0
Tuberculosis,2014,Wyoming,56,Female,1,0.4
Tuberculosis,2014,Wyoming,56,Male,1,0.3
Tuberculosis,2015,Wyoming,56,Female,2,0.7
Tuberculosis,2015,Wyoming,56,Male,2,0.7
Tuberculosis,2016,Wyoming,56,Female,0,0
Tuberculosis,2016,Wyoming,56,Male,1,0.3
Tuberculosis,2017,Wyoming,56,Female,2,0.7
Tuberculosis,2017,Wyoming,56,Male,0,0
Tuberculosis,2018,Wyoming,56,Female,1,0.4
Tuberculosis,2018,Wyoming,56,Male,0,0
Tuberculosis,2019,Wyoming,56,Female,0,0
Tuberculosis,2019,Wyoming,56,Male,1,0.3
Tuberculosis,2020 (COVID-19 Pandemic),Wyoming,56,Female,0,0
Tuberculosis,2020 (COVID-19 Pandemic),Wyoming,56,Male,0,0
Tuberculosis,2021,Wyoming,56,Female,1,0.4
Tuberculosis,2021,Wyoming,56,Male,2,0.7
Tuberculosis,2022,Wyoming,56,Female,0,0
Tuberculosis,2022,Wyoming,56,Male,1,0.3
