Indicator,Year,Geography,FIPS,Country of birth,Cases,Rate per 100000
Tuberculosis,2005,Ohio,39,U.S.-born,156,Data not available
Tuberculosis,2006,Ohio,39,Non-U.S.–born,104,Data not available
Tuberculosis,2006,Ohio,39,U.S.-born,134,Data not available
Tuberculosis,2007,Ohio,39,Non-U.S.–born,114,Data not available
Tuberculosis,2007,Ohio,39,U.S.-born,137,Data not available
Tuberculosis,2008,Ohio,39,Non-U.S.–born,98,Data not available
Tuberculosis,2008,Ohio,39,U.S.-born,115,Data not available
Tuberculosis,2009,Ohio,39,Non-U.S.–born,93,Data not available
Tuberculosis,2009,Ohio,39,U.S.-born,87,Data not available
Tuberculosis,2010,Ohio,39,Non-U.S.–born,88,Data not available
Tuberculosis,2010,Ohio,39,U.S.-born,102,Data not available
Tuberculosis,2011,Ohio,39,Non-U.S.–born,82,Data not available
Tuberculosis,2011,Ohio,39,U.S.-born,63,Data not available
Tuberculosis,2012,Ohio,39,Non-U.S.–born,72,Data not available
Tuberculosis,2012,Ohio,39,U.S.-born,77,Data not available
Tuberculosis,2013,Ohio,39,Non-U.S.–born,81,Data not available
Tuberculosis,2013,Ohio,39,U.S.-born,67,Data not available
Tuberculosis,2014,Ohio,39,Non-U.S.–born,85,Data not available
Tuberculosis,2014,Ohio,39,U.S.-born,71,Data not available
Tuberculosis,2015,Ohio,39,Non-U.S.–born,88,Data not available
Tuberculosis,2015,Ohio,39,U.S.-born,54,Data not available
Tuberculosis,2016,Ohio,39,Non-U.S.–born,81,Data not available
Tuberculosis,2016,Ohio,39,U.S.-born,61,Data not available
Tuberculosis,2017,Ohio,39,Non-U.S.–born,105,Data not available
Tuberculosis,2017,Ohio,39,U.S.-born,43,Data not available
Tuberculosis,2018,Ohio,39,Non-U.S.–born,129,Data not available
Tuberculosis,2018,Ohio,39,U.S.-born,49,Data not available
Tuberculosis,2019,Ohio,39,Non-U.S.–born,96,Data not available
Tuberculosis,2019,Ohio,39,U.S.-born,48,Data not available
Tuberculosis,2020 (COVID-19 Pandemic),Ohio,39,Non-U.S.–born,93,Data not available
Tuberculosis,2020 (COVID-19 Pandemic),Ohio,39,U.S.-born,36,Data not available
Tuberculosis,2021,Ohio,39,Non-U.S.–born,81,Data not available
Tuberculosis,2021,Ohio,39,U.S.-born,36,Data not available
Tuberculosis,2022,Ohio,39,Non-U.S.–born,111,Data not available
Tuberculosis,2022,Ohio,39,U.S.-born,34,Data not available
Tuberculosis,2000,Oklahoma,40,Non-U.S.–born,25,Data not available
Tuberculosis,2000,Oklahoma,40,U.S.-born,127,Data not available
Tuberculosis,2001,Oklahoma,40,Non-U.S.–born,31,Data not available
Tuberculosis,2001,Oklahoma,40,U.S.-born,162,Data not available
Tuberculosis,2002,Oklahoma,40,Non-U.S.–born,30,Data not available
Tuberculosis,2002,Oklahoma,40,U.S.-born,159,Data not available
Tuberculosis,2003,Oklahoma,40,Non-U.S.–born,42,Data not available
Tuberculosis,2003,Oklahoma,40,U.S.-born,120,Data not available
Tuberculosis,2004,Oklahoma,40,Non-U.S.–born,37,Data not available
Tuberculosis,2004,Oklahoma,40,U.S.-born,141,Data not available
Tuberculosis,2005,Oklahoma,40,Non-U.S.–born,34,Data not available
Tuberculosis,2005,Oklahoma,40,U.S.-born,110,Data not available
Tuberculosis,2006,Oklahoma,40,Non-U.S.–born,37,Data not available
Tuberculosis,2006,Oklahoma,40,U.S.-born,107,Data not available
Tuberculosis,2007,Oklahoma,40,Non-U.S.–born,36,Data not available
Tuberculosis,2007,Oklahoma,40,U.S.-born,113,Data not available
Tuberculosis,2008,Oklahoma,40,Non-U.S.–born,27,Data not available
Tuberculosis,2008,Oklahoma,40,U.S.-born,73,Data not available
Tuberculosis,2009,Oklahoma,40,Non-U.S.–born,23,Data not available
Tuberculosis,2009,Oklahoma,40,U.S.-born,79,Data not available
Tuberculosis,2010,Oklahoma,40,Non-U.S.–born,26,Data not available
Tuberculosis,2010,Oklahoma,40,U.S.-born,60,Data not available
Tuberculosis,2011,Oklahoma,40,Non-U.S.–born,27,Data not available
Tuberculosis,2011,Oklahoma,40,U.S.-born,67,Data not available
Tuberculosis,2012,Oklahoma,40,Non-U.S.–born,35,Data not available
Tuberculosis,2012,Oklahoma,40,U.S.-born,53,Data not available
Tuberculosis,2013,Oklahoma,40,Non-U.S.–born,21,Data not available
Tuberculosis,2013,Oklahoma,40,U.S.-born,47,Data not available
Tuberculosis,2014,Oklahoma,40,Non-U.S.–born,29,Data not available
Tuberculosis,2014,Oklahoma,40,U.S.-born,30,Data not available
Tuberculosis,2015,Oklahoma,40,Non-U.S.–born,26,Data not available
Tuberculosis,2015,Oklahoma,40,U.S.-born,41,Data not available
Tuberculosis,2016,Oklahoma,40,Non-U.S.–born,38,Data not available
Tuberculosis,2016,Oklahoma,40,U.S.-born,40,Data not available
Tuberculosis,2017,Oklahoma,40,Non-U.S.–born,25,Data not available
Tuberculosis,2017,Oklahoma,40,U.S.-born,29,Data not available
Tuberculosis,2018,Oklahoma,40,Non-U.S.–born,39,Data not available
Tuberculosis,2018,Oklahoma,40,U.S.-born,35,Data not available
Tuberculosis,2019,Oklahoma,40,Non-U.S.–born,40,Data not available
Tuberculosis,2019,Oklahoma,40,U.S.-born,33,Data not available
Tuberculosis,2020 (COVID-19 Pandemic),Oklahoma,40,Non-U.S.–born,33,Data not available
Tuberculosis,2020 (COVID-19 Pandemic),Oklahoma,40,U.S.-born,34,Data not available
Tuberculosis,2021,Oklahoma,40,Non-U.S.–born,36,Data not available
Tuberculosis,2021,Oklahoma,40,U.S.-born,33,Data not available
Tuberculosis,2022,Oklahoma,40,Non-U.S.–born,42,Data not available
Tuberculosis,2022,Oklahoma,40,U.S.-born,38,Data not available
Tuberculosis,2000,Oregon,41,Non-U.S.–born,68,Data not available
Tuberculosis,2000,Oregon,41,U.S.-born,51,Data not available
Tuberculosis,2001,Oregon,41,Non-U.S.–born,68,Data not available
Tuberculosis,2001,Oregon,41,U.S.-born,55,Data not available
Tuberculosis,2002,Oregon,41,Non-U.S.–born,67,Data not available
Tuberculosis,2002,Oregon,41,U.S.-born,44,Data not available
Tuberculosis,2003,Oregon,41,Non-U.S.–born,69,Data not available
Tuberculosis,2003,Oregon,41,U.S.-born,38,Data not available
Tuberculosis,2004,Oregon,41,Non-U.S.–born,66,Data not available
Tuberculosis,2004,Oregon,41,U.S.-born,41,Data not available
Tuberculosis,2005,Oregon,41,Non-U.S.–born,67,Data not available
Tuberculosis,2005,Oregon,41,U.S.-born,36,Data not available
Tuberculosis,2006,Oregon,41,Non-U.S.–born,53,Data not available
Tuberculosis,2006,Oregon,41,U.S.-born,28,Data not available
Tuberculosis,2007,Oregon,41,Non-U.S.–born,70,Data not available
Tuberculosis,2007,Oregon,41,U.S.-born,24,Data not available
Tuberculosis,2008,Oregon,41,Non-U.S.–born,58,Data not available
Tuberculosis,2008,Oregon,41,U.S.-born,17,Data not available
Tuberculosis,2009,Oregon,41,Non-U.S.–born,64,Data not available
Tuberculosis,2009,Oregon,41,U.S.-born,25,Data not available
Tuberculosis,2010,Oregon,41,Non-U.S.–born,52,Data not available
Tuberculosis,2010,Oregon,41,U.S.-born,29,Data not available
Tuberculosis,2011,Oregon,41,Non-U.S.–born,50,Data not available
Tuberculosis,2011,Oregon,41,U.S.-born,22,Data not available
Tuberculosis,2012,Oregon,41,Non-U.S.–born,43,Data not available
Tuberculosis,2012,Oregon,41,U.S.-born,16,Data not available
Tuberculosis,2013,Oregon,41,Non-U.S.–born,48,Data not available
Tuberculosis,2013,Oregon,41,U.S.-born,19,Data not available
Tuberculosis,2014,Oregon,41,Non-U.S.–born,52,Data not available
Tuberculosis,2014,Oregon,41,U.S.-born,25,Data not available
Tuberculosis,2015,Oregon,41,Non-U.S.–born,52,Data not available
Tuberculosis,2015,Oregon,41,U.S.-born,23,Data not available
Tuberculosis,2016,Oregon,41,Non-U.S.–born,50,Data not available
Tuberculosis,2016,Oregon,41,U.S.-born,19,Data not available
Tuberculosis,2017,Oregon,41,Non-U.S.–born,50,Data not available
Tuberculosis,2017,Oregon,41,U.S.-born,19,Data not available
Tuberculosis,2018,Oregon,41,Non-U.S.–born,52,Data not available
Tuberculosis,2018,Oregon,41,U.S.-born,29,Data not available
Tuberculosis,2019,Oregon,41,Non-U.S.–born,56,Data not available
Tuberculosis,2019,Oregon,41,U.S.-born,14,Data not available
Tuberculosis,2020 (COVID-19 Pandemic),Oregon,41,Non-U.S.–born,52,Data not available
Tuberculosis,2020 (COVID-19 Pandemic),Oregon,41,U.S.-born,15,Data not available
Tuberculosis,2021,Oregon,41,Non-U.S.–born,59,Data not available
Tuberculosis,2021,Oregon,41,U.S.-born,20,Data not available
Tuberculosis,2022,Oregon,41,Non-U.S.–born,60,Data not available
Tuberculosis,2022,Oregon,41,U.S.-born,13,Data not available
Tuberculosis,2000,Pennsylvania,42,Non-U.S.–born,142,Data not available
Tuberculosis,2000,Pennsylvania,42,U.S.-born,241,Data not available
Tuberculosis,2001,Pennsylvania,42,Non-U.S.–born,149,Data not available
Tuberculosis,2001,Pennsylvania,42,U.S.-born,199,Data not available
Tuberculosis,2002,Pennsylvania,42,Non-U.S.–born,127,Data not available
Tuberculosis,2002,Pennsylvania,42,U.S.-born,224,Data not available
Tuberculosis,2003,Pennsylvania,42,Non-U.S.–born,141,Data not available
Tuberculosis,2003,Pennsylvania,42,U.S.-born,194,Data not available
Tuberculosis,2004,Pennsylvania,42,Non-U.S.–born,164,Data not available
Tuberculosis,2004,Pennsylvania,42,U.S.-born,163,Data not available
Tuberculosis,2005,Pennsylvania,42,Non-U.S.–born,150,Data not available
Tuberculosis,2005,Pennsylvania,42,U.S.-born,169,Data not available
Tuberculosis,2006,Pennsylvania,42,Non-U.S.–born,167,Data not available
Tuberculosis,2006,Pennsylvania,42,U.S.-born,169,Data not available
Tuberculosis,2007,Pennsylvania,42,Non-U.S.–born,144,Data not available
Tuberculosis,2007,Pennsylvania,42,U.S.-born,129,Data not available
Tuberculosis,2008,Pennsylvania,42,Non-U.S.–born,205,Data not available
Tuberculosis,2008,Pennsylvania,42,U.S.-born,181,Data not available
Tuberculosis,2009,Pennsylvania,42,Non-U.S.–born,127,Data not available
Tuberculosis,2009,Pennsylvania,42,U.S.-born,109,Data not available
Tuberculosis,2010,Pennsylvania,42,Non-U.S.–born,132,Data not available
Tuberculosis,2010,Pennsylvania,42,U.S.-born,106,Data not available
Tuberculosis,2011,Pennsylvania,42,Non-U.S.–born,157,Data not available
Tuberculosis,2011,Pennsylvania,42,U.S.-born,103,Data not available
Tuberculosis,2012,Pennsylvania,42,Non-U.S.–born,141,Data not available
Tuberculosis,2012,Pennsylvania,42,U.S.-born,92,Data not available
Tuberculosis,2013,Pennsylvania,42,Non-U.S.–born,139,Data not available
Tuberculosis,2013,Pennsylvania,42,U.S.-born,74,Data not available
Tuberculosis,2014,Pennsylvania,42,Non-U.S.–born,133,Data not available
Tuberculosis,2014,Pennsylvania,42,U.S.-born,73,Data not available
Tuberculosis,2015,Pennsylvania,42,Non-U.S.–born,121,Data not available
Tuberculosis,2015,Pennsylvania,42,U.S.-born,79,Data not available
Tuberculosis,2016,Pennsylvania,42,Non-U.S.–born,115,Data not available
Tuberculosis,2016,Pennsylvania,42,U.S.-born,54,Data not available
Tuberculosis,2017,Pennsylvania,42,Non-U.S.–born,134,Data not available
Tuberculosis,2017,Pennsylvania,42,U.S.-born,58,Data not available
Tuberculosis,2018,Pennsylvania,42,Non-U.S.–born,158,Data not available
Tuberculosis,2018,Pennsylvania,42,U.S.-born,54,Data not available
Tuberculosis,2019,Pennsylvania,42,Non-U.S.–born,150,Data not available
Tuberculosis,2019,Pennsylvania,42,U.S.-born,48,Data not available
Tuberculosis,2020 (COVID-19 Pandemic),Pennsylvania,42,Non-U.S.–born,119,Data not available
Tuberculosis,2020 (COVID-19 Pandemic),Pennsylvania,42,U.S.-born,38,Data not available
Tuberculosis,2021,Pennsylvania,42,Non-U.S.–born,122,Data not available
Tuberculosis,2021,Pennsylvania,42,U.S.-born,44,Data not available
Tuberculosis,2022,Pennsylvania,42,Non-U.S.–born,125,Data not available
Tuberculosis,2022,Pennsylvania,42,U.S.-born,46,Data not available
Tuberculosis,2000,Rhode Island,44,Non-U.S.–born,27,Data not available
Tuberculosis,2000,Rhode Island,44,U.S.-born,22,Data not available
Tuberculosis,2001,Rhode Island,44,Non-U.S.–born,38,Data not available
Tuberculosis,2001,Rhode Island,44,U.S.-born,21,Data not available
Tuberculosis,2002,Rhode Island,44,Non-U.S.–born,33,Data not available
Tuberculosis,2002,Rhode Island,44,U.S.-born,16,Data not available
Tuberculosis,2003,Rhode Island,44,Non-U.S.–born,31,Data not available
Tuberculosis,2003,Rhode Island,44,U.S.-born,14,Data not available
Tuberculosis,2004,Rhode Island,44,Non-U.S.–born,30,Data not available
Tuberculosis,2004,Rhode Island,44,U.S.-born,21,Data not available
Tuberculosis,2005,Rhode Island,44,Non-U.S.–born,31,Data not available
Tuberculosis,2005,Rhode Island,44,U.S.-born,15,Data not available
Tuberculosis,2006,Rhode Island,44,Non-U.S.–born,22,Data not available
Tuberculosis,2006,Rhode Island,44,U.S.-born,4,Data not available
Tuberculosis,2007,Rhode Island,44,Non-U.S.–born,35,Data not available
Tuberculosis,2007,Rhode Island,44,U.S.-born,10,Data not available
Tuberculosis,2008,Rhode Island,44,Non-U.S.–born,28,Data not available
Tuberculosis,2008,Rhode Island,44,U.S.-born,8,Data not available
Tuberculosis,2009,Rhode Island,44,Non-U.S.–born,19,Data not available
Tuberculosis,2009,Rhode Island,44,U.S.-born,5,Data not available
Tuberculosis,2010,Rhode Island,44,Non-U.S.–born,19,Data not available
Tuberculosis,2010,Rhode Island,44,U.S.-born,7,Data not available
Tuberculosis,2011,Rhode Island,44,Non-U.S.–born,21,Data not available
Tuberculosis,2011,Rhode Island,44,U.S.-born,6,Data not available
Tuberculosis,2012,Rhode Island,44,Non-U.S.–born,13,Data not available
Tuberculosis,2012,Rhode Island,44,U.S.-born,10,Data not available
Tuberculosis,2013,Rhode Island,44,Non-U.S.–born,22,Data not available
Tuberculosis,2013,Rhode Island,44,U.S.-born,5,Data not available
Tuberculosis,2014,Rhode Island,44,Non-U.S.–born,16,Data not available
Tuberculosis,2014,Rhode Island,44,U.S.-born,5,Data not available
Tuberculosis,2015,Rhode Island,44,Non-U.S.–born,26,Data not available
Tuberculosis,2015,Rhode Island,44,U.S.-born,4,Data not available
Tuberculosis,2016,Rhode Island,44,Non-U.S.–born,8,Data not available
Tuberculosis,2016,Rhode Island,44,U.S.-born,4,Data not available
Tuberculosis,2017,Rhode Island,44,Non-U.S.–born,12,Data not available
Tuberculosis,2017,Rhode Island,44,U.S.-born,1,Data not available
Tuberculosis,2018,Rhode Island,44,Non-U.S.–born,16,Data not available
Tuberculosis,2018,Rhode Island,44,U.S.-born,3,Data not available
Tuberculosis,2019,Rhode Island,44,Non-U.S.–born,12,Data not available
Tuberculosis,2019,Rhode Island,44,U.S.-born,2,Data not available
Tuberculosis,2020 (COVID-19 Pandemic),Rhode Island,44,Non-U.S.–born,7,Data not available
Tuberculosis,2020 (COVID-19 Pandemic),Rhode Island,44,U.S.-born,0,Data not available
Tuberculosis,2021,Rhode Island,44,Non-U.S.–born,14,Data not available
Tuberculosis,2021,Rhode Island,44,U.S.-born,3,Data not available
Tuberculosis,2022,Rhode Island,44,Non-U.S.–born,16,Data not available
Tuberculosis,2022,Rhode Island,44,U.S.-born,1,Data not available
Tuberculosis,2000,South Carolina,45,Non-U.S.–born,31,Data not available
Tuberculosis,2000,South Carolina,45,U.S.-born,255,Data not available
Tuberculosis,2001,South Carolina,45,Non-U.S.–born,32,Data not available
Tuberculosis,2001,South Carolina,45,U.S.-born,231,Data not available
Tuberculosis,2002,South Carolina,45,Non-U.S.–born,32,Data not available
Tuberculosis,2002,South Carolina,45,U.S.-born,224,Data not available
Tuberculosis,2003,South Carolina,45,Non-U.S.–born,39,Data not available
Tuberculosis,2003,South Carolina,45,U.S.-born,215,Data not available
Tuberculosis,2004,South Carolina,45,Non-U.S.–born,59,Data not available
Tuberculosis,2004,South Carolina,45,U.S.-born,174,Data not available
Tuberculosis,2005,South Carolina,45,Non-U.S.–born,18,Data not available
Tuberculosis,2005,South Carolina,45,U.S.-born,243,Data not available
Tuberculosis,2006,South Carolina,45,Non-U.S.–born,41,Data not available
Tuberculosis,2006,South Carolina,45,U.S.-born,181,Data not available
Tuberculosis,2007,South Carolina,45,Non-U.S.–born,58,Data not available
Tuberculosis,2007,South Carolina,45,U.S.-born,160,Data not available
Tuberculosis,2008,South Carolina,45,Non-U.S.–born,57,Data not available
Tuberculosis,2008,South Carolina,45,U.S.-born,131,Data not available
Tuberculosis,2009,South Carolina,45,Non-U.S.–born,54,Data not available
Tuberculosis,2009,South Carolina,45,U.S.-born,110,Data not available
Tuberculosis,2010,South Carolina,45,Non-U.S.–born,34,Data not available
Tuberculosis,2010,South Carolina,45,U.S.-born,119,Data not available
Tuberculosis,2011,South Carolina,45,Non-U.S.–born,33,Data not available
Tuberculosis,2011,South Carolina,45,U.S.-born,106,Data not available
Tuberculosis,2012,South Carolina,45,Non-U.S.–born,29,Data not available
Tuberculosis,2012,South Carolina,45,U.S.-born,93,Data not available
Tuberculosis,2013,South Carolina,45,Non-U.S.–born,21,Data not available
Tuberculosis,2013,South Carolina,45,U.S.-born,91,Data not available
Tuberculosis,2014,South Carolina,45,Non-U.S.–born,17,Data not available
Tuberculosis,2014,South Carolina,45,U.S.-born,62,Data not available
Tuberculosis,2015,South Carolina,45,Non-U.S.–born,26,Data not available
Tuberculosis,2015,South Carolina,45,U.S.-born,78,Data not available
Tuberculosis,2016,South Carolina,45,Non-U.S.–born,23,Data not available
Tuberculosis,2016,South Carolina,45,U.S.-born,79,Data not available
Tuberculosis,2017,South Carolina,45,Non-U.S.–born,32,Data not available
Tuberculosis,2017,South Carolina,45,U.S.-born,69,Data not available
Tuberculosis,2018,South Carolina,45,Non-U.S.–born,17,Data not available
Tuberculosis,2018,South Carolina,45,U.S.-born,69,Data not available
Tuberculosis,2019,South Carolina,45,Non-U.S.–born,29,Data not available
Tuberculosis,2019,South Carolina,45,U.S.-born,51,Data not available
Tuberculosis,2020 (COVID-19 Pandemic),South Carolina,45,Non-U.S.–born,31,Data not available
Tuberculosis,2020 (COVID-19 Pandemic),South Carolina,45,U.S.-born,36,Data not available
Tuberculosis,2021,South Carolina,45,Non-U.S.–born,35,Data not available
Tuberculosis,2021,South Carolina,45,U.S.-born,52,Data not available
Tuberculosis,2022,South Carolina,45,Non-U.S.–born,43,Data not available
Tuberculosis,2022,South Carolina,45,U.S.-born,58,Data not available
Tuberculosis,2000,South Dakota,46,Non-U.S.–born,3,Data not available
Tuberculosis,2000,South Dakota,46,U.S.-born,13,Data not available
Tuberculosis,2001,South Dakota,46,Non-U.S.–born,5,Data not available
Tuberculosis,2001,South Dakota,46,U.S.-born,8,Data not available
Tuberculosis,2002,South Dakota,46,Non-U.S.–born,1,Data not available
Tuberculosis,2002,South Dakota,46,U.S.-born,12,Data not available
Tuberculosis,2003,South Dakota,46,Non-U.S.–born,4,Data not available
Tuberculosis,2003,South Dakota,46,U.S.-born,16,Data not available
Tuberculosis,2004,South Dakota,46,Non-U.S.–born,2,Data not available
Tuberculosis,2004,South Dakota,46,U.S.-born,9,Data not available
Tuberculosis,2005,South Dakota,46,Non-U.S.–born,6,Data not available
Tuberculosis,2005,South Dakota,46,U.S.-born,10,Data not available
Tuberculosis,2006,South Dakota,46,Non-U.S.–born,7,Data not available
Tuberculosis,2006,South Dakota,46,U.S.-born,7,Data not available
Tuberculosis,2007,South Dakota,46,Non-U.S.–born,2,Data not available
Tuberculosis,2007,South Dakota,46,U.S.-born,11,Data not available
Tuberculosis,2008,South Dakota,46,Non-U.S.–born,4,Data not available
Tuberculosis,2008,South Dakota,46,U.S.-born,12,Data not available
Tuberculosis,2009,South Dakota,46,Non-U.S.–born,5,Data not available
Tuberculosis,2009,South Dakota,46,U.S.-born,13,Data not available
Tuberculosis,2010,South Dakota,46,Non-U.S.–born,2,Data not available
Tuberculosis,2010,South Dakota,46,U.S.-born,13,Data not available
Tuberculosis,2011,South Dakota,46,Non-U.S.–born,6,Data not available
Tuberculosis,2011,South Dakota,46,U.S.-born,9,Data not available
Tuberculosis,2012,South Dakota,46,Non-U.S.–born,7,Data not available
Tuberculosis,2012,South Dakota,46,U.S.-born,12,Data not available
Tuberculosis,2013,South Dakota,46,Non-U.S.–born,4,Data not available
Tuberculosis,2013,South Dakota,46,U.S.-born,5,Data not available
Tuberculosis,2014,South Dakota,46,Non-U.S.–born,4,Data not available
Tuberculosis,2014,South Dakota,46,U.S.-born,3,Data not available
Tuberculosis,2015,South Dakota,46,Non-U.S.–born,5,Data not available
Tuberculosis,2015,South Dakota,46,U.S.-born,12,Data not available
Tuberculosis,2016,South Dakota,46,Non-U.S.–born,7,Data not available
Tuberculosis,2016,South Dakota,46,U.S.-born,5,Data not available
Tuberculosis,2017,South Dakota,46,Non-U.S.–born,6,Data not available
Tuberculosis,2017,South Dakota,46,U.S.-born,8,Data not available
Tuberculosis,2018,South Dakota,46,Non-U.S.–born,4,Data not available
Tuberculosis,2018,South Dakota,46,U.S.-born,8,Data not available
Tuberculosis,2019,South Dakota,46,Non-U.S.–born,12,Data not available
Tuberculosis,2019,South Dakota,46,U.S.-born,4,Data not available
Tuberculosis,2020 (COVID-19 Pandemic),South Dakota,46,Non-U.S.–born,8,Data not available
Tuberculosis,2020 (COVID-19 Pandemic),South Dakota,46,U.S.-born,8,Data not available
Tuberculosis,2021,South Dakota,46,Non-U.S.–born,8,Data not available
Tuberculosis,2021,South Dakota,46,U.S.-born,4,Data not available
Tuberculosis,2022,South Dakota,46,Non-U.S.–born,7,Data not available
Tuberculosis,2022,South Dakota,46,U.S.-born,3,Data not available
Tuberculosis,2000,Tennessee,47,Non-U.S.–born,60,Data not available
Tuberculosis,2000,Tennessee,47,U.S.-born,322,Data not available
Tuberculosis,2001,Tennessee,47,Non-U.S.–born,44,Data not available
Tuberculosis,2001,Tennessee,47,U.S.-born,269,Data not available
Tuberculosis,2002,Tennessee,47,Non-U.S.–born,49,Data not available
Tuberculosis,2002,Tennessee,47,U.S.-born,259,Data not available
Tuberculosis,2003,Tennessee,47,Non-U.S.–born,52,Data not available
Tuberculosis,2003,Tennessee,47,U.S.-born,234,Data not available
Tuberculosis,2004,Tennessee,47,Non-U.S.–born,50,Data not available
Tuberculosis,2004,Tennessee,47,U.S.-born,228,Data not available
Tuberculosis,2005,Tennessee,47,Non-U.S.–born,64,Data not available
Tuberculosis,2005,Tennessee,47,U.S.-born,235,Data not available
Tuberculosis,2006,Tennessee,47,Non-U.S.–born,70,Data not available
Tuberculosis,2006,Tennessee,47,U.S.-born,207,Data not available
Tuberculosis,2007,Tennessee,47,Non-U.S.–born,68,Data not available
Tuberculosis,2007,Tennessee,47,U.S.-born,167,Data not available
Tuberculosis,2008,Tennessee,47,Non-U.S.–born,85,Data not available
Tuberculosis,2008,Tennessee,47,U.S.-born,197,Data not available
Tuberculosis,2009,Tennessee,47,Non-U.S.–born,68,Data not available
Tuberculosis,2009,Tennessee,47,U.S.-born,134,Data not available
Tuberculosis,2010,Tennessee,47,Non-U.S.–born,70,Data not available
Tuberculosis,2010,Tennessee,47,U.S.-born,123,Data not available
Tuberculosis,2011,Tennessee,47,Non-U.S.–born,55,Data not available
Tuberculosis,2011,Tennessee,47,U.S.-born,101,Data not available
Tuberculosis,2012,Tennessee,47,Non-U.S.–born,51,Data not available
Tuberculosis,2012,Tennessee,47,U.S.-born,112,Data not available
Tuberculosis,2013,Tennessee,47,Non-U.S.–born,41,Data not available
Tuberculosis,2013,Tennessee,47,U.S.-born,102,Data not available
Tuberculosis,2014,Tennessee,47,Non-U.S.–born,66,Data not available
Tuberculosis,2014,Tennessee,47,U.S.-born,85,Data not available
Tuberculosis,2015,Tennessee,47,Non-U.S.–born,59,Data not available
Tuberculosis,2015,Tennessee,47,U.S.-born,72,Data not available
Tuberculosis,2016,Tennessee,47,Non-U.S.–born,40,Data not available
Tuberculosis,2016,Tennessee,47,U.S.-born,63,Data not available
Tuberculosis,2017,Tennessee,47,Non-U.S.–born,60,Data not available
Tuberculosis,2017,Tennessee,47,U.S.-born,64,Data not available
Tuberculosis,2018,Tennessee,47,Non-U.S.–born,65,Data not available
Tuberculosis,2018,Tennessee,47,U.S.-born,74,Data not available
Tuberculosis,2019,Tennessee,47,Non-U.S.–born,57,Data not available
Tuberculosis,2019,Tennessee,47,U.S.-born,72,Data not available
Tuberculosis,2020 (COVID-19 Pandemic),Tennessee,47,Non-U.S.–born,58,Data not available
Tuberculosis,2020 (COVID-19 Pandemic),Tennessee,47,U.S.-born,55,Data not available
Tuberculosis,2021,Tennessee,47,Non-U.S.–born,44,Data not available
Tuberculosis,2021,Tennessee,47,U.S.-born,40,Data not available
Tuberculosis,2022,Tennessee,47,Non-U.S.–born,69,Data not available
Tuberculosis,2022,Tennessee,47,U.S.-born,37,Data not available
Tuberculosis,2000,Texas,48,Non-U.S.–born,617,Data not available
Tuberculosis,2000,Texas,48,U.S.-born,879,Data not available
Tuberculosis,2001,Texas,48,Non-U.S.–born,706,Data not available
Tuberculosis,2001,Texas,48,U.S.-born,925,Data not available
Tuberculosis,2002,Texas,48,Non-U.S.–born,652,Data not available
Tuberculosis,2002,Texas,48,U.S.-born,886,Data not available
Tuberculosis,2003,Texas,48,Non-U.S.–born,709,Data not available
Tuberculosis,2003,Texas,48,U.S.-born,870,Data not available
Tuberculosis,2004,Texas,48,Non-U.S.–born,753,Data not available
Tuberculosis,2004,Texas,48,U.S.-born,917,Data not available
Tuberculosis,2005,Texas,48,Non-U.S.–born,737,Data not available
Tuberculosis,2005,Texas,48,U.S.-born,788,Data not available
Tuberculosis,2006,Texas,48,Non-U.S.–born,754,Data not available
Tuberculosis,2006,Texas,48,U.S.-born,812,Data not available
Tuberculosis,2007,Texas,48,Non-U.S.–born,776,Data not available
Tuberculosis,2007,Texas,48,U.S.-born,727,Data not available
Tuberculosis,2008,Texas,48,Non-U.S.–born,729,Data not available
Tuberculosis,2008,Texas,48,U.S.-born,771,Data not available
Tuberculosis,2009,Texas,48,Non-U.S.–born,794,Data not available
Tuberculosis,2009,Texas,48,U.S.-born,700,Data not available
Tuberculosis,2010,Texas,48,Non-U.S.–born,748,Data not available
Tuberculosis,2010,Texas,48,U.S.-born,630,Data not available
Tuberculosis,2011,Texas,48,Non-U.S.–born,699,Data not available
Tuberculosis,2011,Texas,48,U.S.-born,617,Data not available
Tuberculosis,2012,Texas,48,Non-U.S.–born,663,Data not available
Tuberculosis,2012,Texas,48,U.S.-born,569,Data not available
Tuberculosis,2013,Texas,48,Non-U.S.–born,672,Data not available
Tuberculosis,2013,Texas,48,U.S.-born,548,Data not available
Tuberculosis,2014,Texas,48,Non-U.S.–born,765,Data not available
Tuberculosis,2014,Texas,48,U.S.-born,502,Data not available
Tuberculosis,2015,Texas,48,Non-U.S.–born,767,Data not available
Tuberculosis,2015,Texas,48,U.S.-born,563,Data not available
Tuberculosis,2016,Texas,48,Non-U.S.–born,724,Data not available
Tuberculosis,2016,Texas,48,U.S.-born,513,Data not available
Tuberculosis,2017,Texas,48,Non-U.S.–born,681,Data not available
Tuberculosis,2017,Texas,48,U.S.-born,428,Data not available
Tuberculosis,2018,Texas,48,Non-U.S.–born,693,Data not available
Tuberculosis,2018,Texas,48,U.S.-born,421,Data not available
Tuberculosis,2019,Texas,48,Non-U.S.–born,721,Data not available
Tuberculosis,2019,Texas,48,U.S.-born,433,Data not available
